[rosmaster.master][INFO] 2017-01-25 12:58:30,182: +PARAM [/camera/ir/image_raw/theora/optimize_for] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,184: +PARAM [/camera/ir/image_raw/theora/target_bitrate] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,187: +PARAM [/camera/ir/image_raw/theora/quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,190: +PARAM [/camera/ir/image_raw/theora/keyframe_frequency] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,193: +PUB [/camera/ir/camera_info] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,285: +PUB [/camera/ir2/image_raw/compressedDepth] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,288: +SERVICE [/camera/ir2/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,291: +PUB [/camera/ir2/image_raw/compressedDepth/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,294: +PUB [/camera/ir2/image_raw/compressedDepth/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,304: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_max] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,307: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_quantization] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,310: +PARAM [/camera/ir2/image_raw/compressedDepth/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,313: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_max] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,316: +PARAM [/camera/ir2/image_raw/compressedDepth/depth_quantization] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,320: +PARAM [/camera/ir2/image_raw/compressedDepth/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,413: +PUB [/camera/ir2/image_raw/compressed] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,416: +SERVICE [/camera/ir2/image_raw/compressed/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,419: +PUB [/camera/ir2/image_raw/compressed/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,422: +PUB [/camera/ir2/image_raw/compressed/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,432: +PARAM [/camera/ir2/image_raw/compressed/format] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,434: +PARAM [/camera/ir2/image_raw/compressed/jpeg_quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,437: +PARAM [/camera/ir2/image_raw/compressed/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,440: +PARAM [/camera/ir2/image_raw/compressed/format] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,443: +PARAM [/camera/ir2/image_raw/compressed/jpeg_quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,445: +PARAM [/camera/ir2/image_raw/compressed/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,535: +PUB [/camera/ir2/image_raw] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,625: +PUB [/camera/ir2/image_raw/theora] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,629: +SERVICE [/camera/ir2/image_raw/theora/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,633: +PUB [/camera/ir2/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
